 id,cancer,resp,neuro,qtri00,qtri90,val90,pov00,pov09,inc00,inc09,pubass00,pubass09,totpop00,totpop09,pfb00,pfb09,pu1800,pu1809,po6500,po6509,pfhh00,pfhh09,phsd00,phsd09,pba00,pba09,medval00,medval09,ntri00,ntri09,nata,ppw00,ppw09,ppa00,ppa09,ppb00,ppb09,pph00,pph09,pneng00,pneng09,crime,api_elem,api_hs,dairport,dbeach,dcollege,dsports,dwater,units00,occ_units00,pocc_units00,pocc_0_units00,pocc_1_units00,pocc_2_units00,pocc_3_units00,pocc_4_units00,pocc_5m_units00,pdetach00,pmobile00,pb90_00,pb80_00,pb70_00,pb60_00,pb50_00,pb40_00,pb30_00,pkitchen00,pbath00,manuf,units90,occ_units90,pocc_units90,pocc_0_units90,pocc_1_units90,pocc_2_units90,pocc_3_units90,pocc_4_units90,pocc_5_units90,pdetach90,pmobile90,pb80_90,pb70_90,pb60_90,pb50_90,pb40_90,pb30_90,pkitchen90,pbath90,inc90,pov90,pa90,asian90,black90,hisp90,white90,pu18_90,pg65_90,pforeign90,pfhh90,phsd90,pnohigh90,pba90,med_val_occ90,med_month_ownercost_mort90,med_month_ownercost_nomort90,prent, delta_a, delta_b, delta_h, delta_w, delta_b_6, delta_b_9,vcrime
104401,112.3634923,21.93949025,0.319806633,18966,4698.75,151300,0.0966893,0.1301299,42986,60132,0.1480611,0.1025943,4584,4887,0.4319372,0.5107428,0.3366056,0.2568038,0.059555,0.1080417,0.20726,0.1639151,0.2588235,0.0424,0.0170549,0.0324826,144900,407200,5,1,112.3634923,0.0185428,0.0223041,0.0065445,0.014733,0.0058901,0.0020462,0.9646597,0.9609167,0.21,0.272,1655,421,578,1.5,28,4.8,9.6,4.3,876,854,0.9748858,0.0480094,0.0562061,0.1744731,0.3161592,0.0761124,0.0070258,0.6557377,0,0.0058548,0.0503513,0.0655738,0.0936768,0.2798595,0.1604216,0.0222482,0.9726027,0.9726027,0.3033547,772,757,0.98057,0.0647292,0.2351387,0.2840159,0.3645971,0.0462351,0.005284,0.9648799,0,0.0998152,0.0184843,0.1848429,0.4658041,0.2125693,0.0184843,0.9779793,1,35000,0.180838,0.1434108,0,0.0199241,0.9278938,0.3346774,0.3636148,0.0512334,0.4926471,0.2707641,0.2835366,0.5061486,0.0191835,151300,660,235,0.3220141,8.19E-03,-1.079681046,1.236376303,-1.307261428,-5.19E-02,0.976003528,495
104402,90.17893409,18.66987175,0.261743687,18966,4698.75,141900,0.2112157,0.2054955,36557,55691,0.1169102,0.0101466,5012,4286,0.4946129,0.5303313,0.3585395,0.2839477,0.0568635,0.0849277,0.219917,0.2029312,0.1691176,0.0846,0.0266508,0.0576849,140500,357300,5,1,90.1789341,0.0462889,0.0072329,0.0029928,0.0062996,0.0019952,0.0037331,0.9425379,0.9486701,0.32,0.256,1655,431,578,2,27.2,4,8.7,5,1001,964,0.963037,0.0726141,0.0466805,0.2043568,0.1639004,0.0425311,0.0082988,0.5082988,0.0051867,0.0186722,0.0373444,0.0383817,0.0560166,0.253112,0.1296681,0.0051867,0.973027,0.973027,0.2746022,908,890,0.9801762,0.094382,0.2898876,0.4022472,0.1921348,0.0134831,0.0078652,0.9194915,0,0.0127119,0.0275424,0.1927966,0.3622881,0.2902542,0.1016949,0.9933921,0.9932584,33718,0.146844,0.0865604,0.0212503,0.0051578,0.9432639,0.2083763,0.3734269,0.0536414,0.5240355,0.2270804,0.1913747,0.5046073,0.0122861,141900,786,172,0.4616182,-1.332486334,-1.109162559,0.867180709,-2.938862425,-8.13E-02,0.946558637,495
104500,80.39632934,17.27963258,0.237365489,14666,0,142000,0.2637615,0.210121,42944,48707,0.0616366,0.0497836,4847,4568,0.4877244,0.4397986,0.3593976,0.3375657,0.0654013,0.0794659,0.1987248,0.2824675,0.0953947,0,0.029282,0.0505764,142800,360600,2,0,80.3963293,0.0400248,0.0105079,0.0088715,0,0.0076336,0,0.9383124,0.9879597,0.28,0.226,1655,447,545,1.4,26.8,3.6,9.2,4.4,987,941,0.9533941,0.0435707,0.0998937,0.183847,0.2688629,0.0510096,0,0.6131775,0.0042508,0.021254,0.0148778,0.0446334,0.1594049,0.1583422,0.1657811,0.0828905,0.9675785,0.9675785,0.2536496,848,832,0.9811321,0.0264423,0.0985577,0.5324519,0.2728365,0.0612981,0.0084135,0.9296029,0,0.0090253,0.0198556,0.1389892,0.398917,0.3808664,0.0523466,0.9764151,0.9735577,34038,0.18865,0.0940476,0.0055878,0,0.9307108,0.2425123,0.3578453,0.0449262,0.5140814,0.2282282,0.2931937,0.4953271,0.0266355,142000,871,162,0.3528162,-11.27036178,-10.43274305,1.127267789,-2.22909638,-16.31261109,-22.19246939,495
104610,77.22720093,16.04716412,0.232564124,18966,5016.25,70482,0.2825719,0.2238698,35846,37976,0.0531209,0.0383387,3600,2765,0.5486111,0.4368897,0.3416667,0.2994575,0.0694444,0.077396,0.2005312,0.3402556,0.1013514,0.0537,0.0364328,0.002649,136100,362200,6,3,77.2272009,0.0208333,0.0788427,0.0111111,0.0036166,0.0016667,0,0.9591666,0.9175407,0.36,0.307,1655,421,545,0.9,27.8,4.7,9.8,3.9,788,753,0.9555838,0.0239044,0.0996016,0.2177955,0.1128818,0.0119522,0,0.4143426,0,0.062417,0.0079681,0.0770252,0.0451527,0.1195219,0.0876494,0.0664011,0.9593909,0.9593909,0.2761982,711,692,0.9732771,0.0852601,0.2210983,0.3540463,0.2933526,0.0390173,0.0072254,0.8931298,0,0,0.0661578,0.1704835,0.4045801,0.2798982,0.0814249,0.9817159,0.9682081,16806,0.247916,0.0940666,0.0137589,0.0068795,0.9391854,0.3992845,0.3706659,0.0443038,0.5517336,0.2123552,0.2408537,0.469186,0.0209302,70482,461,98,0.5338646,-2.529674718,-11.07672179,0.339227867,-1.182720668,-16.95659058,-22.83644889,495
104620,97.16572484,18.80097651,0.324245022,18966,0,65518,0.2137133,0.1381381,34524,42589,0.0985294,0.0666667,3417,2997,0.453029,0.5098432,0.3570383,0.3043043,0.0828212,0.0800801,0.2088889,0.2425532,0.2459677,0.0813,0.0095829,0.0176471,137100,373600,5,0,97.1657248,0.0266315,0.0153487,0.0032192,0,0.0017559,0,0.961955,0.9823157,0.19,0.289,1655,454,545,0.7,27.1,4.1,9.9,3.7,692,675,0.9754335,0.0103704,0.2251852,0.2192593,0.2059259,0.0385185,0.0088889,0.6148148,0,0,0.0251852,0.04,0.12,0.3244444,0.1274074,0.0711111,0.9942197,0.9942197,0.3704053,660,643,0.9742424,0.0839813,0.2208398,0.3530326,0.2939347,0.0404355,0.007776,0.8879781,0,0,0.068306,0.1693989,0.4043716,0.2786885,0.0765027,0.9833333,0.9673406,15623,0.248206,0.0948678,0.0136175,0.0071048,0.9390172,0.3993487,0.3709295,0.044405,0.5515098,0.2120582,0.242623,0.4693367,0.0206508,65518,429,91,0.2918518,-11.18990449,-10.28120178,0.800127423,-2.189183459,-16.16106936,-22.04092766,495
104701,72.96156389,15.96704081,0.219934833,18966,4763.75,139200,0.4859632,0.3391284,20523,31567,0.2040094,0.1004515,4168,4242,0.4923224,0.5058935,0.4210653,0.421735,0.0410269,0.0315889,0.3795535,0.2878104,0.1724138,0.0857,0.0031629,0.0072222,135300,396600,5,2,72.9615639,0.0115163,0,0.0023992,0,0.03119,0.0051862,0.9512956,0.9948137,0.37,0.363,1655,421,545,0.9,28.3,5.1,10.3,3.6,868,851,0.9804147,0.0282021,0.0340776,0.0869565,0.0611046,0.0199765,0,0.2079906,0,0,0,0.0199765,0.0329025,0.0951821,0.0681551,0.0141011,0.9746544,0.9746544,0.2010582,905,883,0.9756906,0.0690827,0.202718,0.3386183,0.3227633,0.0464326,0.0203851,0.890625,0,0.0416667,0.0364583,0.171875,0.28125,0.4270833,0.0416667,0.958011,0.9569649,17428,0.404879,0.2403528,0.0021304,0.0745633,0.9299105,0.1719216,0.4539838,0.0334469,0.5063912,0.3674197,0.2544643,0.6077778,0,139200,1011,179,0.7696827,-12.28686366,-1.857153366,0.265478272,-14.00532101,-0.829312534,0.198584396,495
104702,74.47191977,17.17935806,0.230624653,25664,8708.33984,143100,0.2564558,0.1388246,32208,47776,0.101903,0.0356919,6262,7007,0.4425104,0.4619666,0.3519642,0.3366633,0.0562121,0.0281147,0.2701044,0.2824045,0.2281167,0.2322,0.0617171,0.1115812,141000,272000,6,5,74.4719198,0.081763,0.0568003,0.0138933,0.0306836,0.1467582,0.0570858,0.736985,0.8458684,0.19,0.272,1655,459,521,1.1,28.1,5.5,11.5,2.1,1701,1629,0.9576719,0.0411295,0.2130141,0.1995089,0.0620012,0.0564764,0.004911,0.2007366,0.2124002,0.0042971,0.1712707,0.1430325,0.1755678,0.063229,0.0092081,0.0104359,0.9770723,0.9770723,0.1789612,1453,1372,0.9442533,0.0386297,0.1778426,0.5021866,0.1771137,0.0779883,0.0262391,0.3515284,0.3351528,0.3373362,0.2521834,0.3056768,0.0414847,0.0338428,0.018559,0.9944941,1,32140,0.2168,0.09319,0.0279678,0.2261569,0.5678068,0.3977867,0.305835,0.0696177,0.4002012,0.2049062,0.4390244,0.2561328,0.1544012,143100,1087,198,0.4229589,0.826245594,1.75307038,1.391394351,-0.30584783,2.78095372,3.808850692,495
104810,74.38404349,16.85741984,0.218279842,10953,8708.33984,72658,0.1417807,0.1768374,41023,46650,0.0958254,0.1632444,5101,4490,0.4842188,0.3982183,0.323662,0.3750557,0.0599882,0.0636971,0.1818182,0.2720739,0.0803858,0.0845,0.0236917,0.0336497,134000,392200,3,4,74.3840435,0.0592041,0.0229399,0.0184278,0.0385301,0.0084297,0.0022272,0.9037443,0.933853,0.24,0.224,1655,535,545,1,27,4.3,10.6,3.2,1116,1056,0.9462366,0.0255682,0.061553,0.2433712,0.2518939,0.0871212,0.0142045,0.657197,0.0075758,0,0.0208333,0.0719697,0.1325758,0.3077652,0.125,0.0255682,0.9892473,0.9892473,0.2610939,1037,1008,0.9720347,0.0684524,0.2519841,0.3204365,0.296627,0.0585317,0.0029762,0.9361314,0,0.0255474,0.0638686,0.2135036,0.5328467,0.1113139,0.0492701,0.9884282,0.9791667,15249,0.17659,0.1228771,0.0507502,0.0264784,0.8347308,0.3384819,0.3446602,0.0538394,0.5,0.2330384,0.2534819,0.4185841,0.0362832,72658,447,89,0.3162879,0.768825096,-1.24666715,1.012022484,-1.484990092,-0.218879875,0.809017002,495
104820,110.4994112,22.32021484,0.327441982,8009,1980,80642,0.2139543,0.2765841,30870,34924,0.0477707,0.0237288,5389,5516,0.5355353,0.5420595,0.3490444,0.3018492,0.0758953,0.0942712,0.2914331,0.3288136,0.1384615,0.0655,0.0524425,0.0927969,154200,369400,1,1,110.4994112,0.0564112,0.0319072,0.0465764,0.0339014,0.0098348,0.0016316,0.8749304,0.9256708,0.22,0.266,1655,535,545,1.6,26.3,3.5,10,4,1269,1249,0.9842396,0,0.1168935,0.133707,0.0856685,0.0576461,0.0056045,0.3883106,0,0,0,0.0056045,0.0792634,0.2313851,0.0640512,0.0192154,0.9936958,0.9936958,0.2106538,1150,1118,0.9721739,0.0679785,0.2522361,0.3211091,0.2969589,0.059034,0.0035778,0.9375,0,0.0263158,0.0641447,0.2154605,0.5345395,0.1134868,0.0493421,0.9895652,0.9794276,16924,0.176482,0.1223022,0.0506958,0.0264414,0.8345925,0.3385686,0.3447316,0.0536779,0.5001988,0.2337317,0.2562814,0.4180948,0.0358709,80642,497,99,0.6004804,0.35400931,-2.031324773,0.973800611,-1.432111786,-1.00354935,2.43E-02,495
106010,69.23935554,13.23264522,0.178895592,0,0,91920,0.0862994,0.0457014,50714,79289,0.0479134,0.0204082,4139,4433,0.2756704,0.2646064,0.2949988,0.241146,0.0736893,0.0954207,0.2507669,0.2201166,0.0276243,0,0.2017579,0.1630886,200600,422600,0,0,69.2393555,0.2763953,0.2091135,0.0374487,0.0387999,0.0826287,0.0733138,0.5808166,0.667945,0.07,0.125,1655,526,578,7.7,33.3,2.4,11.8,9,1338,1304,0.9745889,0.0207055,0.0766871,0.1510736,0.232362,0.1779141,0.0467791,0.4892638,0,0.0605828,0.2223926,0.1924847,0.1894172,0.0222393,0.0130368,0.0053681,1,1,0.1349081,1187,1148,0.9671441,0.0130662,0.1184669,0.2831011,0.3301394,0.2421603,0.0139373,0.8775268,0,0.2782402,0.1926278,0.2627824,0.1843044,0.0677765,0.0118906,1,1,20612,0.062172,0.0644884,0.0522001,0.0587592,0.4200601,0.667942,0.2855971,0.0543864,0.2172725,0.2132075,0.1517857,0.0706522,0.1861413,91920,531,101,0.2944785,1.404500292,2.541338519,1.283445525,1.299398263,3.569222297,4.597119269,495
106020,64.5190117,12.57995773,0.163933058,0,65.75,112016,0.1207345,0.146174,55282,79071,0.0396877,0.036729,5817,6116,0.3214715,0.3031393,0.3336771,0.2990517,0.0615438,0.0590255,0.1891716,0.2058212,0.0654206,0.0982,0.1156421,0.1667573,173400,526100,0,1,64.5190117,0.2282964,0.1801831,0.0350696,0.0488882,0.0323191,0.0225638,0.6742307,0.7009484,0.14,0.125,1655,482,578,6.6,32.8,1.4,11.8,7.8,1579,1533,0.9708676,0.0104371,0.037182,0.196347,0.2948467,0.2028702,0.0176125,0.7253751,0,0.0450098,0.0821918,0.0952381,0.1200261,0.2883236,0.1121983,0.0163079,0.989867,0.989867,0.1847909,1446,1400,0.9681881,0.0128571,0.1178571,0.2828571,0.33,0.2421429,0.0135714,0.8780488,0,0.2770732,0.1931707,0.2634146,0.1843902,0.0673171,0.0126829,1,1,25118,0.062358,0.0649259,0.0522539,0.0587576,0.4200493,0.6678628,0.28549,0.0544965,0.2173133,0.2139535,0.1538461,0.0706057,0.1861761,112016,647,124,0.2407045,1.82689971,1.747733904,1.31692189,1.340289613,2.775613992,3.803510962,495
106111,53.59845526,10.38536871,0.127702842,7132,6346.0075,208400,0.0623045,0.047296,59494,76818,0.0068085,0.0093708,3869,5011,0.2527785,0.2592297,0.2912897,0.2346837,0.0690101,0.1015765,0.1929974,0.3045515,0.0933333,0.0627,0.2140206,0.1777842,180100,400500,2,3,53.5984553,0.3693461,0.2751946,0.0537607,0.0125723,0.0454898,0.068649,0.5019385,0.6180403,0.04,0.046,1655,559,520,6.9,34.3,1.4,14,7,1201,1171,0.9750208,0.0213493,0.0153715,0.0896669,0.5482494,0.2040991,0.0128096,0.795047,0.0853971,0.1041845,0.1972673,0.2314261,0.2826644,0.0640478,0.0068318,0.0051238,0.9950042,0.9950042,0.1410765,1105,1067,0.9656109,0,0.0178069,0.0843486,0.6466729,0.2174321,0.0337395,0.9195046,0.0619195,0.122807,0.3343653,0.3343653,0.0773994,0,0,1,1,52987,0.059891,0.0304472,0.0682407,0.0469335,0.3190325,0.718687,0.2951339,0.0532681,0.1813994,0.1866197,0.2105263,0.0516605,0.2094096,208400,1173,200,0.1084543,0.478448839,3.452426415,1.825016194,1.837785622,4.480311554,5.508208528,495
106112,62.36475234,12.40048355,0.163695229,12333,10933.2326,155761,0.0654593,0.0829069,56030,79583,0.0267782,0.0072273,4753,6112,0.312855,0.322644,0.3275826,0.2751963,0.0986745,0.1164921,0.2120441,0.2549277,0.2236287,0.0376,0.1263696,0.3090162,158600,475500,4,5,62.3647523,0.2535241,0.1881544,0.0159899,0.1214005,0.0345045,0.0243783,0.6787292,0.6490511,0.12,0.137,1655,491,578,4.1,31.4,2.1,11.9,4.8,1212,1179,0.9727723,0.0152672,0.0788804,0.2120441,0.3927057,0.1187447,0.0110263,0.735369,0,0.0059372,0.0899067,0.0754877,0.2807464,0.2493639,0.1051739,0.0220526,0.9917492,0.9917492,0.1876248,1065,1042,0.9784037,0.0067179,0.0335893,0.2380038,0.6007677,0.1199616,0,0.9077778,0,0.1477778,0.0766667,0.3688889,0.3222222,0.0777778,0.0055556,1,1,42792,0.073896,0.0411765,0.0211082,0.0248021,0.4208443,0.6736148,0.2868074,0.0812665,0.2277045,0.1470588,0.14,0.1353066,0.1112051,155761,936,180,0.1713316,2.815780465,1.910357989,1.447024546,1.400878986,2.93823884,3.96613581,495
106113,98.01725714,18.26711509,0.281280428,12333,10867.4826,64249,0.0794702,0.0143842,57466,58576,0.0086741,0,3084,3337,0.30912,0.3524123,0.29824,0.2688043,0.07808,0.0731196,0.2145546,0.314319,0.0442478,0,0.097103,0.1496756,164200,427400,4,4,98.0172571,0.2649157,0.1042853,0.0333982,0.0602337,0.035668,0.0749176,0.6491569,0.702727,0.09,0.135,1655,559,578,5.9,32.5,0.8,11.9,6.9,805,789,0.9801242,0.0114068,0.0342205,0.2065906,0.3257288,0.2230672,0.0101394,0.6970849,0,0.0367554,0.1381496,0.0785805,0.382763,0.1368821,0.017744,0.0202788,1,1,0.2068182,832,815,0.9795673,0.0331288,0.1411043,0.406135,0.3226994,0.0834356,0.0147239,0.749495,0,0.3070707,0.0484848,0.2969697,0.1939394,0.1010101,0.0525253,0.9855769,0.996319,14805,0.11627,0.0724816,0.0363769,0.0552928,0.5300109,0.5703892,0.3015642,0.0811204,0.2851946,0.2161458,0.1744966,0.1875,0.1353093,64249,426,60,0.1888466,1.503293569,2.719332575,1.016516289,0.269603355,3.747216551,4.775113524,495
106114,113.2811587,20.24024169,0.350335982,12333,10867.4826,104961,0.1510962,0.1378816,38176,50595,0.0810036,0.0282885,5136,4909,0.4490677,0.4726014,0.3546614,0.3020982,0.0755643,0.0450194,0.2929936,0.3578501,0.0493827,0.0444,0.078424,0.1118234,125500,361300,4,4,113.2811587,0.135514,0.0429823,0.0231698,0.025056,0.0570483,0.069668,0.771028,0.8508861,0.2,0.125,1655,559,578,5,31.7,1.4,11.4,6.2,1456,1421,0.9759616,0.0098522,0.0534835,0.2519352,0.1442646,0.018297,0,0.2871217,0,0.0436312,0.1287825,0.0288529,0.0823364,0.0971147,0.0387051,0.0584096,0.9938187,0.9938187,0.208576,1352,1325,0.9800296,0.0332075,0.1411321,0.4060377,0.3230189,0.0830189,0.0143396,0.7524753,0,0.3019802,0.0482673,0.2933168,0.1980198,0.105198,0.0532178,0.9866864,0.9962264,24193,0.116078,0.0733182,0.0361849,0.0545008,0.534063,0.568461,0.3024347,0.0810811,0.2867992,0.215655,0.1776859,0.1895528,0.1337554,104961,695,98,0.5221675,-8.31E-02,1.503246349,0.782945476,-1.285807038,2.531129673,3.559026646,495
106402,69.25289391,13.64507481,0.181277212,29970,27181.94336,194200,0.1452638,0.1041444,50401,65829,0.0331797,0.0257336,6817,7480,0.2480563,0.303877,0.284436,0.2741978,0.1157401,0.0901069,0.3214945,0.2641084,0.0785498,0.0617,0.1353762,0.1610612,181100,400600,5,6,69.2528939,0.3282969,0.1938503,0.0346193,0.0713904,0.0435676,0.0371658,0.57694,0.6877005,0.06,0.114,1655,523,647,8.6,32.9,2.9,10.8,10.2,2241,2168,0.9674252,0.0027675,0.0553506,0.2938192,0.3154981,0.0862546,0.0281365,0.3920664,0.2559963,0.0899446,0.3062731,0.0922509,0.1392989,0.1148524,0.0392066,0,0.9973226,0.9973226,0.1615889,2111,2061,0.9763145,0.0135856,0.0805434,0.4395924,0.3323629,0.1183891,0.0155264,0.4470727,0.3435837,0.4825547,0.0958013,0.180958,0.1691307,0.0283856,0.024246,0.9838939,0.9985444,41725,0.053739,0.0631374,0.0393742,0.0400773,0.3227281,0.7057479,0.242046,0.1065214,0.178766,0.3125,0.102459,0.0830915,0.1561593,194200,1156,227,0.2181734,2.514583435,2.433514893,1.809237275,1.572882036,3.461398288,4.489295261,495
106403,66.39372895,13.1208958,0.185882018,29970,27181.94336,71407,0.0749789,0.1298701,51176,58542,0.0087282,0,3619,3388,0.4672562,0.4427391,0.3249516,0.3099174,0.0652114,0.062869,0.1997503,0.1613757,0.0957447,0.1203,0.0674157,0.0605277,151000,454100,5,6,66.3937289,0.1353965,0.0891381,0.0143686,0.0118064,0.0082896,0,0.8350373,0.8990555,0.24,0.151,1655,447,578,6.2,31.6,2.4,10.4,7.8,825,801,0.9709091,0.1260924,0.1210986,0.1485643,0.3008739,0.0761548,0.0124844,0.7091136,0,0.0224719,0.0124844,0.0174782,0.1635456,0.3133583,0.2147316,0.0411985,1,1,0.2670957,932,892,0.9570816,0.0426009,0.1961883,0.4170403,0.2903588,0.0504484,0.0033632,0.5358649,0,0.3776371,0.0759494,0.1940928,0.2383966,0.1033755,0.0063291,1,0.9966367,15869,0.165267,0.1192865,0.0391221,0.0791985,0.576654,0.4930025,0.3155216,0.0842875,0.302799,0.3389121,0.2135922,0.2108536,0.102883,71407,449,95,0.2147316,-0.282587462,-9.878971826,0.974868783,-1.43E-02,-15.75883784,-21.63869614,495
106404,73.16025837,13.7607311,0.215342397,0,0,87693,0.2592832,0.1798836,30452,40000,0.1097852,0.0376045,4833,5337,0.3931306,0.4193367,0.3685082,0.3262132,0.0815229,0.1129848,0.3473434,0.4164346,0.1214953,0.1699,0.0913386,0.0767963,103300,292600,0,0,73.1602584,0.1421477,0.1026794,0.0335196,0.0728874,0.0862818,0.0370995,0.7179806,0.7802136,0.31,0.263,1655,447,578,6.5,32.3,2,11.1,7.9,1305,1261,0.9662835,0.0103093,0.0444092,0.148295,0.0904044,0.0293418,0,0.0237906,0,0.0634417,0.1871531,0.038065,0.0158604,0.0134814,0,0.0047581,0.9693487,0.9693487,0.1959766,1145,1096,0.9572052,0.0428832,0.1952555,0.4169708,0.290146,0.0510949,0.0036496,0.5387263,0,0.3820998,0.0757315,0.1944923,0.2375215,0.1049914,0.0086059,1,0.9963503,19488,0.165208,0.1189827,0.039109,0.0792541,0.5767936,0.4928775,0.3157213,0.0841751,0.3027713,0.3367347,0.2094862,0.2107685,0.1026231,87693,552,117,0.6772403,0.618310004,0.365777268,0.309607814,-0.761010584,1.393658413,2.421555383,495
106510,89.20523464,15.64203943,0.218350007,29970,27181.94336,83806,0.08125,0.0240346,58750,86417,0.0217842,0,3651,3958,0.2054232,0.2079333,0.3955081,0.3170793,0.0682005,0.0808489,0.2456321,0.1732283,0.2446982,0.0109,0.2216441,0.2261454,242700,571900,3,4,89.2052346,0.3456587,0.2251137,0.0421802,0.0780697,0.1194193,0.0674583,0.4650781,0.5997979,0.04,0.042,1655,664,647,9.7,32.3,2.7,9.8,10,1000,973,0.973,0,0.057554,0.0996917,0.3463515,0.1911613,0.0668037,0.6053443,0.1531346,0.057554,0.3175745,0.2014388,0.0914697,0.0770812,0.0061665,0.0102775,1,1,0.1178248,957,931,0.9728318,0.0171858,0.1535983,0.32116,0.3039742,0.1868958,0.0171858,0.7108108,0.2432432,0.254054,0.1675676,0.2743243,0.2121622,0.0716216,0.0067568,1,0.9838883,18521,0.059888,0.0850377,0.0343477,0.0488099,0.481169,0.566737,0.3335342,0.0801446,0.2669479,0.2372881,0.226361,0.1732833,0.1362661,83806,528,81,0.2384378,2.391133464,1.925855566,1.537880893,1.550515264,2.953738456,3.981635427,495
106520,64.17314093,12.82513215,0.168396658,29970,27181.94336,115494,0.1330373,0.1722846,44267,53071,0.0343102,0.0519203,5717,5624,0.4203253,0.3607753,0.3193983,0.341394,0.0871086,0.071835,0.2514493,0.2475107,0.150134,0,0.0612624,0.0712851,152500,312200,5,6,64.1731409,0.1878608,0.0791252,0.0076963,0.0053343,0.0157425,0.0304054,0.7736575,0.8696657,0.16,0.183,1655,523,578,7.1,31.3,1.5,9.5,9.1,1421,1380,0.9711471,0.0057971,0.1507246,0.2101449,0.3130435,0.1007246,0.0210145,0.542029,0.1876812,0.0717391,0.1673913,0.0731884,0.1282609,0.2557971,0.076087,0.0289855,0.9943702,0.9943702,0.2344152,1320,1284,0.9727273,0.017134,0.1534268,0.3208723,0.3037383,0.1869159,0.0179128,0.7114819,0.2433759,0.2561335,0.1678116,0.2747792,0.2129539,0.0726202,0.0058881,1,0.9836448,25524,0.05968,0.084375,0.0345431,0.0487538,0.4811981,0.5666813,0.3334062,0.0800175,0.266725,0.2385965,0.225,0.1727626,0.1361868,115494,727,111,0.1985507,-0.514669655,2.140690125,1.39985871,0.345145273,3.168572193,4.196469165,495
106602,87.0320942,20.19860354,0.236131973,26156,22924.44336,346842,0.046337,0.0327165,76965,104931,0.0081633,0,5536,6254,0.2705925,0.3711225,0.2126084,0.2035497,0.1544436,0.2054685,0.1986755,0.2503771,0.0163043,0.1205,0.3992556,0.4660063,280000,623200,2,2,87.0320942,0.6342124,0.5079949,0.1560694,0.164055,0.0326951,0.0748321,0.1360188,0.2126639,0.06,0.037,1655,634,578,6.7,28.8,1.2,7,9,2000,1963,0.9815,0,0.0509424,0.0453388,0.3759552,0.3392766,0.0682629,0.7834947,0,0.0224147,0.0285278,0.1528273,0.4335201,0.2272033,0.0112073,0.0040754,0.991,0.991,0.1135682,1873,1839,0.9818473,0.0081566,0.0353453,0.0527461,0.4937466,0.3414899,0.0679717,0.9863986,0.0041396,0.0260201,0.1040804,0.6043761,0.253696,0.011236,0,0.9962627,0.995106,77132,0.057127,0.0481664,0.1278035,0.0176219,0.1292275,0.7988608,0.2087932,0.1032396,0.2776789,0.0828125,0.1081967,0.0543367,0.3431122,346842,1488,294,0.1202241,3.127736978,5.867135824,1.5563267,2.626842561,6.895021612,7.922918588,495
106603,63.38213924,14.7598568,0.158526425,0,0,334295,0.0458897,0.0097121,100724,116731,0.033092,0.0252525,3051,2883,0.3238283,0.3721817,0.2313995,0.2136663,0.107178,0.1203607,0.1136601,0.1030303,0.0289855,0,0.5583685,0.4757379,343900,727100,0,0,63.3821392,0.5768601,0.5608741,0.2507375,0.2008325,0.0308096,0.0284426,0.1029171,0.1841831,0.03,0.026,1655,777,647,12,31.2,4.9,8.5,7.1,977,959,0.9815763,0,0.0135558,0.0271116,0.1470281,0.5192909,0.2262774,0.9040667,0,0.0135558,0.2429614,0.2773723,0.3993743,0,0,0,1,1,0.0924155,866,847,0.9780601,0,0.0047226,0.0602125,0.1900826,0.4923258,0.2538371,0.9791411,0.0147239,0.3079755,0.2932515,0.393865,0.004908,0,0,1,1,72102,0.049823,0.0594406,0.2194346,0.0219081,0.0766784,0.7339222,0.2621908,0.0696113,0.2438163,0.0855856,0.1156069,0.0188172,0.4295699,334295,1769,356,0.0667362,1.009704905,2.939696194,0.641279207,2.534065057,3.967572958,4.995469923,495
106604,115.4346062,15.28146046,0.226256575,29970,27181.94336,75148,0.1725,0.0825863,50054,58472,0.0483051,0.0650406,4861,5243,0.4313927,0.4009155,0.3386135,0.3124166,0.0600699,0.0978447,0.1942568,0.255728,0.129683,0.0306,0.1402214,0.1260149,177700,505200,5,6,115.4346062,0.12734,0.0692352,0.0757046,0.1020408,0.0275663,0.0129697,0.745937,0.7966813,0.2,0.192,1655,562,578,6.6,30.1,0.7,8.4,8.9,1210,1184,0.9785124,0.0253378,0.0675676,0.1216216,0.2280405,0.1444257,0.0101351,0.5734797,0,0.1266892,0.0287162,0.15625,0.0929054,0.1021959,0.0591216,0.03125,0.9752066,0.9752066,0.2057235,1068,1023,0.9578652,0.1104594,0.1867058,0.2394917,0.3753666,0.0762463,0.0117302,0.7956449,0.0887772,0.1323283,0.239531,0.2361809,0.3283082,0.0653266,0,1,0.9912024,14175,0.181771,0.0945813,0.0422245,0.0236869,0.6833162,0.4328012,0.30793,0.0633368,0.4085994,0.2272727,0.3373016,0.2572347,0.116215,75148,430,80,0.4028716,2.047379555,0.809845825,1.271205047,-2.60E-02,1.837718288,2.86561525,495
