"","area","year","race","income","count"
"36742",137102,"09","black","m",61
"36743",137201,"09","black","m",42
"36744",137301,"09","black","m",7
"36745",137302,"09","black","m",13
"36746",137401,"09","black","m",14
"36747",137402,"09","black","m",21
"36748",137501,"09","black","m",46
"36749",137502,"09","black","m",9
"36750",137504,"09","black","m",0
"36751",138000,"09","black","m",7
"36752",139000,"09","black","m",34
"36753",139200,"09","black","m",34
"36754",139301,"09","black","m",19
"36755",139302,"09","black","m",62
"36756",139303,"09","black","m",34
"36757",139400,"09","black","m",16
"36758",139501,"09","black","m",43
"36759",139502,"09","black","m",20
"36760",139600,"09","black","m",25
"36761",139701,"09","black","m",8
"36762",139702,"09","black","m",6
"36763",139703,"09","black","m",0
"36764",139801,"09","black","m",5
"36765",139802,"09","black","m",0
"36766",141100,"09","black","m",103
"36767",141200,"09","black","m",26
"36768",141301,"09","black","m",31
"36769",141302,"09","black","m",98
"36770",141400,"09","black","m",16
"36771",141600,"09","black","m",3
"36772",141700,"09","black","m",6
"36773",143100,"09","black","m",29
"36774",143200,"09","black","m",79
"36775",143300,"09","black","m",62
"36776",143400,"09","black","m",99
"36777",143500,"09","black","m",60
"36778",143601,"09","black","m",118
"36779",143602,"09","black","m",0
"36780",143700,"09","black","m",25
"36781",143800,"09","black","m",33
"36782",143901,"09","black","m",0
"36783",143902,"09","black","m",17
"36784",181000,"09","black","m",12
"36785",181300,"09","black","m",3
"36786",181400,"09","black","m",3
"36787",181500,"09","black","m",5
"36788",181600,"09","black","m",14
"36789",183101,"09","black","m",19
"36790",183102,"09","black","m",73
"36791",183210,"09","black","m",7
"36792",183220,"09","black","m",8
"36793",183300,"09","black","m",3
"36794",183400,"09","black","m",5
"36795",183510,"09","black","m",6
"36796",183520,"09","black","m",0
"36797",183610,"09","black","m",12
"36798",183620,"09","black","m",1
"36799",183700,"09","black","m",32
"36800",183810,"09","black","m",0
"36801",183820,"09","black","m",3
"36802",185100,"09","black","m",35
"36803",185201,"09","black","m",14
"36804",185202,"09","black","m",8
"36805",185310,"09","black","m",3
"36806",185320,"09","black","m",0
"36807",186100,"09","black","m",21
"36808",186200,"09","black","m",21
"36809",186300,"09","black","m",2
"36810",186401,"09","black","m",5
"36811",186402,"09","black","m",9
"36812",187100,"09","black","m",16
"36813",187200,"09","black","m",0
"36814",187300,"09","black","m",23
"36815",188100,"09","black","m",8
"36816",188200,"09","black","m",77
"36817",188300,"09","black","m",5
"36818",189100,"09","black","m",35
"36819",189200,"09","black","m",58
"36820",189300,"09","black","m",8
"36821",189400,"09","black","m",14
"36822",189500,"09","black","m",62
"36823",189600,"09","black","m",69
"36824",189701,"09","black","m",50
"36825",189702,"09","black","m",21
"36826",189800,"09","black","m",18
"36827",189901,"09","black","m",83
"36828",189902,"09","black","m",76
"36829",190100,"09","black","m",86
"36830",190200,"09","black","m",92
"36831",190301,"09","black","m",22
"36832",190520,"09","black","m",17
"36833",190700,"09","black","m",31
"36834",190800,"09","black","m",59
"36835",190901,"09","black","m",7
"36836",190902,"09","black","m",3
"36837",191000,"09","black","m",34
"36838",191110,"09","black","m",3
"36839",191120,"09","black","m",18
"36840",191201,"09","black","m",0
"36841",191203,"09","black","m",24
"36842",191204,"09","black","m",0
"36843",191300,"09","black","m",22
"36844",191410,"09","black","m",6
"36845",191420,"09","black","m",12
"36846",191500,"09","black","m",3
"36847",191610,"09","black","m",1
"36848",191620,"09","black","m",0
"36849",191710,"09","black","m",0
"36850",191720,"09","black","m",1
"36851",191820,"09","black","m",10
"36852",191900,"09","black","m",54
"36853",192000,"09","black","m",30
"36854",192300,"09","black","m",28
"36855",192410,"09","black","m",22
"36856",192420,"09","black","m",8
"36857",192510,"09","black","m",3
"36858",192520,"09","black","m",13
"36859",192610,"09","black","m",3
"36860",192620,"09","black","m",0
"36861",192700,"09","black","m",22
"36862",194100,"09","black","m",61
"36863",194200,"09","black","m",19
"36864",194300,"09","black","m",11
"36865",194400,"09","black","m",19
"36866",194500,"09","black","m",7
"36867",195100,"09","black","m",29
"36868",195200,"09","black","m",40
"36869",195300,"09","black","m",20
"36870",195400,"09","black","m",33
"36871",195500,"09","black","m",30
"36872",195600,"09","black","m",12
"36873",195710,"09","black","m",6
"36874",195720,"09","black","m",10
"36875",195801,"09","black","m",10
"36876",195802,"09","black","m",2
"36877",195900,"09","black","m",16
"36878",197110,"09","black","m",0
"36879",197200,"09","black","m",9
"36880",197300,"09","black","m",11
"36881",197410,"09","black","m",0
"36882",197420,"09","black","m",0
"36883",197500,"09","black","m",28
"36884",197600,"09","black","m",0
"36885",197700,"09","black","m",20
"36886",199000,"09","black","m",0
"36887",199110,"09","black","m",0
"36888",199120,"09","black","m",3
"36889",199201,"09","black","m",5
"36890",199202,"09","black","m",5
"36891",199300,"09","black","m",21
"36892",199400,"09","black","m",0
"36893",199700,"09","black","m",3
"36894",199800,"09","black","m",0
"36895",199900,"09","black","m",0
"36896",201110,"09","black","m",0
"36897",201120,"09","black","m",11
"36898",201200,"09","black","m",0
"36899",201301,"09","black","m",11
"36900",201302,"09","black","m",79
"36901",201401,"09","black","m",25
"36902",201402,"09","black","m",9
"36903",201501,"09","black","m",3
"36904",201503,"09","black","m",0
"36905",201504,"09","black","m",2
"36906",201600,"09","black","m",5
"36907",201700,"09","black","m",4
"36908",203100,"09","black","m",0
"36909",203200,"09","black","m",0
"36910",203300,"09","black","m",0
"36911",203500,"09","black","m",2
"36912",203600,"09","black","m",0
"36913",203710,"09","black","m",0
"36914",203720,"09","black","m",0
"36915",203800,"09","black","m",0
"36916",203900,"09","black","m",0
"36917",204110,"09","black","m",0
"36918",204120,"09","black","m",0
"36919",204200,"09","black","m",0
"36920",204300,"09","black","m",0
"36921",204410,"09","black","m",0
"36922",204420,"09","black","m",0
"36923",204600,"09","black","m",1
"36924",204700,"09","black","m",0
"36925",204810,"09","black","m",0
"36926",204820,"09","black","m",0
"36927",204910,"09","black","m",0
"36928",204920,"09","black","m",0
"36929",205120,"09","black","m",0
"36930",206010,"09","black","m",0
"36931",206030,"09","black","m",6
"36932",206040,"09","black","m",3
"36933",206050,"09","black","m",11
"36934",206200,"09","black","m",0
"36935",206300,"09","black","m",8
"36936",207100,"09","black","m",0
"36937",207300,"09","black","m",70
"36938",207500,"09","black","m",40
"36939",207900,"09","black","m",23
"36940",208000,"09","black","m",5
"36941",208300,"09","black","m",9
"36942",208400,"09","black","m",1
"36943",208500,"09","black","m",7
"36944",208610,"09","black","m",26
"36945",208620,"09","black","m",47
"36946",208720,"09","black","m",0
"36947",208800,"09","black","m",36
"36948",209300,"09","black","m",0
"36949",209520,"09","black","m",0
"36950",209810,"09","black","m",9
"36951",209820,"09","black","m",6
"36952",210010,"09","black","m",18
"36953",211000,"09","black","m",11
"36954",211110,"09","black","m",46
"36955",211200,"09","black","m",0
"36956",211310,"09","black","m",25
"36957",211410,"09","black","m",12
"36958",211420,"09","black","m",3
"36959",211500,"09","black","m",32
"36960",211701,"09","black","m",18
"36961",211702,"09","black","m",81
"36962",211801,"09","black","m",98
"36963",211802,"09","black","m",39
"36964",212100,"09","black","m",11
"36965",212420,"09","black","m",0
"36966",212500,"09","black","m",48
"36967",212610,"09","black","m",57
"36968",212620,"09","black","m",47
"36969",212700,"09","black","m",102
"36970",212800,"09","black","m",90
"36971",212900,"09","black","m",56
"36972",213100,"09","black","m",47
"36973",213201,"09","black","m",10
"36974",213202,"09","black","m",10
"36975",213310,"09","black","m",0
"36976",213320,"09","black","m",0
"36977",213402,"09","black","m",4
"36978",214000,"09","black","m",4
"36979",214100,"09","black","m",14
"36980",214400,"09","black","m",26
"36981",214500,"09","black","m",234
"36982",214600,"09","black","m",11
"36983",214700,"09","black","m",6
"36984",214800,"09","black","m",17
"36985",214900,"09","black","m",38
"36986",216100,"09","black","m",109
"36987",216200,"09","black","m",267
"36988",216300,"09","black","m",231
"36989",216400,"09","black","m",79
"36990",216700,"09","black","m",387
"36991",216800,"09","black","m",75
"36992",216900,"09","black","m",464
"36993",217000,"09","black","m",173
"36994",217100,"09","black","m",540
"36995",217200,"09","black","m",296
"36996",218110,"09","black","m",118
"36997",218120,"09","black","m",49
"36998",218210,"09","black","m",106
"36999",218220,"09","black","m",212
"37000",218300,"09","black","m",229
"37001",218400,"09","black","m",187
"37002",218500,"09","black","m",191
"37003",218600,"09","black","m",157
"37004",218700,"09","black","m",172
"37005",218800,"09","black","m",81
"37006",218900,"09","black","m",262
"37007",219010,"09","black","m",136
"37008",219020,"09","black","m",190
"37009",219300,"09","black","m",189
"37010",219500,"09","black","m",117
"37011",219700,"09","black","m",173
"37012",219800,"09","black","m",112
"37013",219900,"09","black","m",160
"37014",220000,"09","black","m",307
"37015",220100,"09","black","m",184
"37016",221110,"09","black","m",0
"37017",221120,"09","black","m",11
"37018",221210,"09","black","m",18
"37019",221220,"09","black","m",0
"37020",221301,"09","black","m",78
"37021",221302,"09","black","m",63
"37022",221400,"09","black","m",207
"37023",221500,"09","black","m",130
"37024",221600,"09","black","m",31
"37025",221710,"09","black","m",20
"37026",221810,"09","black","m",27
"37027",221820,"09","black","m",11
"37028",221900,"09","black","m",43
"37029",222000,"09","black","m",304
"37030",222100,"09","black","m",106
"37031",222200,"09","black","m",103
"37032",222500,"09","black","m",135
"37033",222600,"09","black","m",97
"37034",224020,"09","black","m",4
"37035",224200,"09","black","m",0
"37036",224310,"09","black","m",0
"37037",224320,"09","black","m",4
"37038",224410,"09","black","m",0
"37039",224420,"09","black","m",4
"37040",224600,"09","black","m",6
"37041",226000,"09","black","m",25
"37042",226410,"09","black","m",7
"37043",226420,"09","black","m",31
"37044",226700,"09","black","m",1
"37045",227010,"09","black","m",10
"37046",227020,"09","black","m",11
"37047",228100,"09","black","m",41
"37048",228210,"09","black","m",32
"37049",228220,"09","black","m",26
"37050",228310,"09","black","m",50
"37051",228320,"09","black","m",27
"37052",228410,"09","black","m",17
"37053",228420,"09","black","m",40
"37054",228500,"09","black","m",65
"37055",228600,"09","black","m",24
"37056",228710,"09","black","m",21
"37057",228720,"09","black","m",18
"37058",228800,"09","black","m",38
"37059",228900,"09","black","m",26
"37060",229100,"09","black","m",32
"37061",229200,"09","black","m",45
"37062",229300,"09","black","m",34
"37063",229410,"09","black","m",52
"37064",229420,"09","black","m",52
"37065",231100,"09","black","m",12
"37066",231210,"09","black","m",111
"37067",231220,"09","black","m",64
"37068",231300,"09","black","m",115
"37069",231400,"09","black","m",181
"37070",231500,"09","black","m",285
"37071",231600,"09","black","m",220
"37072",231710,"09","black","m",26
"37073",231720,"09","black","m",40
"37074",231800,"09","black","m",41
"37075",231900,"09","black","m",88
"37076",232110,"09","black","m",70
"37077",232120,"09","black","m",25
"37078",232200,"09","black","m",98
"37079",232300,"09","black","m",183
"37080",232400,"09","black","m",201
"37081",232500,"09","black","m",199
"37082",232600,"09","black","m",147
"37083",232700,"09","black","m",79
"37084",232800,"09","black","m",75
"37085",234000,"09","black","m",456
"37086",234200,"09","black","m",255
"37087",234500,"09","black","m",405
"37088",234600,"09","black","m",344
"37089",234700,"09","black","m",282
"37090",234800,"09","black","m",236
"37091",234900,"09","black","m",201
"37092",235100,"09","black","m",510
"37093",235201,"09","black","m",229
"37094",235202,"09","black","m",354
"37095",236000,"09","black","m",542
"37096",236100,"09","black","m",376
"37097",236201,"09","black","m",387
"37098",236400,"09","black","m",577
"37099",237100,"09","black","m",170
"37100",237200,"09","black","m",146
"37101",237300,"09","black","m",401
"37102",237400,"09","black","m",383
"37103",237500,"09","black","m",86
"37104",237600,"09","black","m",63
"37105",237710,"09","black","m",93
"37106",237720,"09","black","m",53
"37107",237800,"09","black","m",294
"37108",237900,"09","black","m",336
"37109",238000,"09","black","m",753
"37110",238100,"09","black","m",452
"37111",238200,"09","black","m",475
"37112",238310,"09","black","m",50
"37113",238320,"09","black","m",58
"37114",238400,"09","black","m",530
"37115",239200,"09","black","m",136
"37116",239310,"09","black","m",42
"37117",239320,"09","black","m",58
"37118",239330,"09","black","m",45
"37119",239500,"09","black","m",138
"37120",239600,"09","black","m",51
"37121",239700,"09","black","m",50
"37122",239800,"09","black","m",147
"37123",240010,"09","black","m",88
"37124",240020,"09","black","m",96
"37125",240200,"09","black","m",127
"37126",240300,"09","black","m",76
"37127",240400,"09","black","m",185
"37128",240500,"09","black","m",155
"37129",240600,"09","black","m",109
"37130",240700,"09","black","m",190
"37131",240800,"09","black","m",89
"37132",240900,"09","black","m",96
"37133",241000,"09","black","m",192
"37134",241110,"09","black","m",74
"37135",241120,"09","black","m",132
"37136",241200,"09","black","m",231
"37137",241300,"09","black","m",137
"37138",241400,"09","black","m",114
"37139",242000,"09","black","m",80
"37140",242200,"09","black","m",92
"37141",242300,"09","black","m",112
"37142",242600,"09","black","m",64
"37143",242700,"09","black","m",70
"37144",243000,"09","black","m",85
"37145",243100,"09","black","m",91
"37146",261101,"09","black","m",19
"37147",261102,"09","black","m",8
"37148",261200,"09","black","m",0
"37149",262200,"09","black","m",5
"37150",262302,"09","black","m",0
"37151",262303,"09","black","m",9
"37152",262500,"09","black","m",1
"37153",262601,"09","black","m",3
"37154",262602,"09","black","m",1
"37155",262800,"09","black","m",0
"37156",264000,"09","black","m",0
