"datazone","stayer","total","mover","one_year_mover_prop","ten_year_stayer_prop"
"S01005285",677,723,46,0.0636237897648686,0.518207523483913
"S01005286",683,797,114,0.143036386449184,0.213611103152881
"S01005287",766,923,157,0.170097508125677,0.154978226267727
"S01005288",849,961,112,0.116545265348595,0.289629654206922
"S01005289",825,961,136,0.141519250780437,0.217423062567113
"S01005290",548,632,84,0.132911392405063,0.240234182254914
"S01005291",630,720,90,0.125,0.263075576163828
"S01005292",669,799,130,0.16270337922403,0.169353191149338
"S01005293",797,930,133,0.143010752688172,0.21367500776905
"S01005294",516,635,119,0.18740157480315,0.125533536360554
"S01005295",557,635,78,0.122834645669291,0.269658862879112
"S01005296",841,941,100,0.106269925611052,0.325135000702618
"S01005297",673,738,65,0.0880758807588076,0.397728785458526
"S01005298",1001,1145,144,0.125764192139738,0.260786981762278
"S01005299",548,614,66,0.107491856677524,0.320716920671933
"S01005300",886,1017,131,0.128810226155359,0.251841727456648
"S01005301",840,931,91,0.0977443609022556,0.3575164677055
"S01005302",967,1074,107,0.0996275605214153,0.350124036893828
"S01005303",719,801,82,0.102372034956305,0.339596920205955
"S01005304",696,782,86,0.10997442455243,0.311906816106104
"S01005305",763,890,127,0.142696629213483,0.214459511840881
"S01005306",974,1061,87,0.0819981149858624,0.425045800613577
"S01005307",864,992,128,0.129032258064516,0.251200617847236
"S01005308",497,561,64,0.114081996434938,0.29780725582802
"S01005309",856,1006,150,0.149105367793241,0.198956365891023
"S01005310",962,1076,114,0.105947955390335,0.326308214648025
"S01005311",891,1014,123,0.121301775147929,0.274408456130481
"S01005312",620,786,166,0.211195928753181,0.0932591460874898
"S01005313",865,978,113,0.115541922290389,0.292935851431433
"S01005314",505,590,85,0.144067796610169,0.211054037532666
"S01005315",639,838,199,0.237470167064439,0.0664612331774191
"S01005316",841,954,113,0.118448637316562,0.283449836579342
"S01005317",552,595,43,0.0722689075630252,0.472303452239744
"S01005318",516,597,81,0.135678391959799,0.23267713359299
"S01005319",650,729,79,0.108367626886145,0.317583757849331
"S01005320",626,735,109,0.148299319727891,0.200849123703297
"S01005321",608,703,95,0.135135135135135,0.234143735378922
"S01005322",728,978,250,0.255623721881391,0.0522306277118831
"S01005323",670,753,83,0.110225763612218,0.311027124318195
"S01005324",717,832,115,0.138221153846154,0.225921880218298
"S01005325",774,869,95,0.109321058688147,0.314204096064825
"S01005326",906,1033,127,0.122942884801549,0.269326297997537
"S01005327",592,727,135,0.185694635488308,0.128195552562801
"S01005328",605,806,201,0.249379652605459,0.056781038128419
"S01005329",490,604,114,0.188741721854305,0.123478519612927
"S01005330",646,742,96,0.129380053908356,0.250199321233726
"S01005331",677,797,120,0.150564617314931,0.195570557101139
"S01005332",516,587,71,0.120954003407155,0.275496447980414
"S01005333",770,867,97,0.111880046136102,0.305292599591188
"S01005334",493,697,204,0.292682926829268,0.0313430612801141
"S01005335",533,574,41,0.0714285714285714,0.47659904336004
"S01005336",527,645,118,0.182945736434109,0.132589461196624
"S01005337",907,1024,117,0.1142578125,0.297216765909872
"S01005338",548,617,69,0.111831442463533,0.305459716614539
"S01005339",707,820,113,0.13780487804878,0.227015554092409
"S01005340",545,618,73,0.118122977346278,0.284498690583594
"S01005341",656,748,92,0.122994652406417,0.269167372489763
"S01005342",754,818,64,0.078239608801956,0.442772278133859
"S01005343",896,1070,174,0.162616822429907,0.169528344015663
"S01005344",735,817,82,0.100367197062424,0.347258452472069
"S01005345",695,836,141,0.16866028708134,0.157683144318545
"S01005346",797,886,89,0.100451467268623,0.346933306377757
"S01005347",689,782,93,0.118925831202046,0.281919222160619
"S01005348",797,945,148,0.156613756613757,0.182081209198914
"S01005349",847,945,98,0.103703703703704,0.334592358496651
"S01005350",640,795,155,0.19496855345912,0.114321641916144
"S01005351",942,1128,186,0.164893617021277,0.164974959893962
"S01005352",882,944,62,0.0656779661016949,0.506950911596512
"S01005353",971,1088,117,0.107536764705882,0.320555583165175
"S01005354",938,1005,67,0.0666666666666667,0.501611825256015
"S01005355",786,900,114,0.126666666666667,0.258107346483966
"S01005356",704,765,61,0.0797385620915033,0.435624442741196
"S01005357",691,783,92,0.11749680715198,0.286525219010637
"S01005358",820,923,103,0.111592632719393,0.306282027669648
"S01005359",888,989,101,0.102123356926188,0.340538910166208
"S01005360",860,950,90,0.0947368421052632,0.369614039797739
"S01005361",859,957,98,0.102403343782654,0.33947848904363
"S01005362",739,809,70,0.0865265760197775,0.404537855439744
"S01005363",683,826,143,0.173123486682809,0.149419253937732
"S01005364",822,1038,216,0.208092485549133,0.0969939487256347
"S01005365",628,744,116,0.155913978494624,0.183597634723391
"S01005366",720,823,103,0.125151883353584,0.26261928354252
"S01005367",837,972,135,0.138888888888889,0.22417745303365
"S01005368",682,797,115,0.144291091593476,0.210504087190231
"S01005369",871,1088,217,0.199448529411765,0.108116653947534
"S01005370",791,928,137,0.147629310344828,0.202434753319329
"S01005371",935,1049,114,0.108674928503337,0.316490899591687
"S01005372",889,1080,191,0.176851851851852,0.142817048914774
"S01005373",763,895,132,0.147486033519553,0.202775287762616
"S01005374",848,1010,162,0.16039603960396,0.174078359282936
"S01005375",951,1049,98,0.0934223069590086,0.375016423298119
"S01005376",903,1011,108,0.106824925816024,0.323121567682561
"S01005377",823,955,132,0.138219895287958,0.225925179646033
"S01005378",683,863,180,0.208574739281576,0.0964048936040686
"S01005379",927,1048,121,0.115458015267176,0.293213873326142
"S01005380",625,737,112,0.151967435549525,0.192364662486518
"S01005381",634,728,94,0.129120879120879,0.250945137962771
"S01005382",689,832,143,0.171875,0.151690700248627
"S01005383",606,741,135,0.182186234817814,0.133827129230898
"S01005384",762,889,127,0.142857142857143,0.214058315601308
"S01005385",686,829,143,0.172496984318456,0.150555231697423
"S01005386",557,649,92,0.14175654853621,0.216822817590073
"S01005387",905,1022,117,0.114481409001957,0.296467324508079
"S01005388",693,815,122,0.149693251533742,0.197586040677271
"S01005389",684,864,180,0.208333333333333,0.0966993583693765
"S01005390",791,898,107,0.119153674832962,0.281191033715439
"S01005391",653,793,140,0.176544766708701,0.143350740127793
"S01005392",774,966,192,0.198757763975155,0.109053182137051
"S01005393",781,955,174,0.182198952879581,0.13380631883782
"S01005394",755,897,142,0.158305462653289,0.178461724719374
"S01005395",809,916,107,0.116812227074236,0.28875564251592
"S01005396",609,707,98,0.138613861386139,0.224894476107798
"S01005397",543,624,81,0.129807692307692,0.24897308409732
"S01005398",883,1043,160,0.153403643336529,0.189131536822466
"S01005399",896,1048,152,0.145038167938931,0.208673485480902
"S01005400",892,1096,204,0.186131386861314,0.127509634914805
"S01005401",859,1009,150,0.148662041625372,0.199995385801341
"S01005402",845,995,150,0.150753768844221,0.195135498423491
"S01005403",882,1006,124,0.123260437375746,0.268352746262431
"S01005404",721,999,278,0.278278278278278,0.0383440308089855
"S01005405",482,572,90,0.157342657342657,0.180513669406631
"S01005406",526,583,57,0.097770154373928,0.357414274887167
"S01005407",845,1037,192,0.185149469623915,0.129056393823715
"S01005408",500,629,129,0.205087440381558,0.100738061366221
"S01005409",587,675,88,0.13037037037037,0.247367866949496
"S01005410",699,886,187,0.211060948081264,0.0934188546960813
"S01005411",827,964,137,0.142116182572614,0.215915965443773
"S01005412",846,985,139,0.141116751269036,0.218444606083036
"S01005413",750,978,228,0.233128834355828,0.0703435182761473
"S01005414",860,1039,179,0.17228103946102,0.150948581727642
"S01005415",749,899,150,0.166852057842047,0.161146641858612
"S01005416",847,1054,207,0.196394686907021,0.112312474162044
"S01005417",700,809,109,0.134734239802225,0.23523134079608
"S01005418",731,852,121,0.142018779342723,0.216161239459563
"S01005419",662,739,77,0.104194857916103,0.332763367366722
"S01005420",809,882,73,0.0827664399092971,0.421501733235686
"S01005421",874,1030,156,0.151456310679612,0.193527229461463
"S01005422",749,1014,265,0.261341222879684,0.048354692631168
"S01005423",919,1039,120,0.115495668912416,0.293089080419952
"S01005424",743,896,153,0.170758928571429,0.153747492315484
"S01005425",737,1032,295,0.285852713178295,0.0345046721829352
"S01005426",715,862,147,0.170533642691415,0.154165700199003
"S01005427",687,866,179,0.206697459584296,0.0987162048244295
"S01005428",875,1071,196,0.183006535947712,0.132490830344031
"S01005429",597,754,157,0.208222811671088,0.0968344416170013
"S01005430",601,687,86,0.125181950509461,0.262529039376888
"S01005431",736,857,121,0.141190198366394,0.218257875818493
"S01005432",699,871,172,0.197474167623421,0.110812871107338
"S01005433",735,1012,277,0.273715415019763,0.0408383574212758
"S01005434",534,784,250,0.318877551020408,0.0214907683763422
"S01005435",731,856,125,0.146028037383178,0.206270025753223
"S01005436",768,979,211,0.215526046986721,0.0882643408493717
"S01005437",839,1001,162,0.161838161838162,0.171111356216068
"S01005438",802,904,102,0.11283185840708,0.302036464579151
"S01005439",581,696,115,0.165229885057471,0.164311866028874
"S01005440",861,1055,194,0.183886255924171,0.131071092148775
"S01005441",760,991,231,0.233097880928355,0.0703719163776512
"S01005442",673,930,257,0.276344086021505,0.0393841209681614
"S01005443",828,983,155,0.157680569684639,0.179791099999013
"S01005444",814,983,169,0.171922685656155,0.151603375309639
"S01005445",872,978,106,0.10838445807771,0.317523813199623
"S01005446",720,824,104,0.12621359223301,0.259449505534093
"S01005447",791,882,91,0.103174603174603,0.336572775154202
"S01005448",804,1011,207,0.204747774480712,0.101169343444168
"S01005449",812,1014,202,0.199211045364892,0.108437811101827
"S01005450",828,951,123,0.129337539432177,0.250321526461072
"S01005451",935,1064,129,0.121240601503759,0.274599555016344
"S01005452",873,1043,170,0.162991371045062,0.168771594229547
"S01005453",829,974,145,0.148870636550308,0.199505896824321
"S01005454",657,845,188,0.222485207100592,0.0807396023428915
"S01005455",775,1033,258,0.249757986447241,0.0564954939186235
"S01005456",782,934,152,0.162740899357602,0.169277317521821
"S01005457",850,1020,170,0.166666666666667,0.161505582889846
"S01005458",718,866,148,0.170900692840647,0.153484852878156
"S01005459",740,934,194,0.207708779443255,0.097464943419416
"S01005460",712,870,158,0.181609195402299,0.134774400963906
"S01005461",742,941,199,0.211477151965994,0.0929271929275297
"S01005462",866,1047,181,0.17287488061127,0.149869101418774
"S01005463",514,588,74,0.125850340136054,0.260530113809187
"S01005464",535,621,86,0.138486312399356,0.225227708587883
"S01005465",519,612,93,0.151960784313725,0.192379750443536
"S01005466",813,956,143,0.149581589958159,0.197845662406861
"S01005467",462,541,79,0.146025878003697,0.206275241619188
"S01005468",829,983,154,0.156663275686673,0.181974329215746
"S01005469",752,919,167,0.181719260065288,0.134593253709246
"S01005470",636,722,86,0.119113573407202,0.281319075025659
"S01005471",625,832,207,0.248798076923077,0.0572225108979918
"S01005472",729,876,147,0.167808219178082,0.159306766058942
"S01005473",627,798,171,0.214285714285714,0.089669860639415
"S01005474",774,923,149,0.161430119176598,0.171946205616506
"S01005475",679,956,277,0.289748953974895,0.0326677196626901
"S01005476",799,952,153,0.160714285714286,0.173419651561802
"S01005477",821,953,132,0.138509968520462,0.2251658714317
"S01005478",764,907,143,0.157662624035281,0.179829408237786
"S01005479",524,602,78,0.129568106312292,0.249659420010895
"S01005480",682,831,149,0.179302045728039,0.138622430358772
"S01005481",608,698,90,0.128939828080229,0.251467327614713
"S01005482",545,665,120,0.180451127819549,0.136693722241235
"S01005483",716,884,168,0.190045248868778,0.12150875553639
"S01005484",507,601,94,0.156405990016639,0.182530260373244
"S01005485",756,862,106,0.122969837587007,0.269243542951939
"S01005486",831,967,136,0.140641158221303,0.219657227171007
"S01005487",697,866,169,0.195150115473441,0.114064069189846
"S01005488",823,951,128,0.13459516298633,0.235609708927709
"S01005489",828,1009,181,0.179385530227948,0.138481482911422
"S01005490",583,626,43,0.0686900958466454,0.490842563358577
"S01005491",850,1002,152,0.151696606786427,0.192979884363605
"S01005492",875,1022,147,0.143835616438356,0.21162724206627
"S01005493",626,722,96,0.132963988919668,0.240088498963884
"S01005494",642,756,114,0.150793650793651,0.195043879063032
"S01005495",624,698,74,0.106017191977077,0.326055605243335
"S01005496",940,1020,80,0.0784313725490196,0.441851993134814
"S01005497",537,633,96,0.151658767772512,0.193065981324777
"S01005498",806,939,133,0.141640042598509,0.217117332888081
"S01005499",692,800,108,0.135,0.234509842310654
"S01005500",700,862,162,0.187935034802784,0.124711855804187
"S01005501",730,873,143,0.163802978235968,0.167142219205585
"S01005502",867,1041,174,0.167146974063401,0.16057712562467
"S01005503",558,639,81,0.126760563380282,0.257829975765703
"S01005504",589,725,136,0.187586206896552,0.12524860058785
"S01005505",605,713,108,0.151472650771388,0.19348996586832
"S01005506",739,974,235,0.241273100616016,0.0632200471148067
"S01005507",479,605,126,0.208264462809917,0.0967835142828091
"S01005508",685,843,158,0.187425860023725,0.125496024601221
"S01005509",550,640,90,0.140625,0.219698532039712
"S01005510",568,656,88,0.134146341463415,0.23683449805499
"S01005511",552,596,44,0.0738255033557047,0.464438463793296
"S01005512",622,685,63,0.091970802919708,0.381064184331846
"S01005513",680,794,114,0.143576826196474,0.212267792181861
"S01005514",531,593,62,0.104553119730185,0.331434930218229
"S01005515",566,618,52,0.0841423948220065,0.415221239927105
"S01005516",501,538,37,0.0687732342007435,0.490404562502221
"S01005517",869,1008,139,0.137896825396825,0.226773573322577
"S01005518",942,1043,101,0.0968360498561841,0.361131975540407
"S01005519",662,724,62,0.0856353591160221,0.408502042584763
"S01005520",910,1000,90,0.09,0.389416118118108
"S01005521",714,983,269,0.273652085452696,0.0408739810679839
"S01005522",592,657,65,0.0989345509893455,0.352828267060317
"S01005523",809,942,133,0.141188959660297,0.218261023885921
"S01005524",667,800,133,0.16625,0.162314930166807
"S01005525",720,821,101,0.123020706455542,0.269087419014981
"S01005526",654,784,130,0.165816326530612,0.163161187091327
"S01005527",489,571,82,0.143607705779334,0.212191268359914
"S01005528",526,632,106,0.167721518987342,0.15947281437225
"S01005529",816,911,95,0.104281009879254,0.332443478450548
"S01005530",622,703,81,0.115220483641536,0.294002211161324
"S01005531",505,642,137,0.213395638629283,0.0906908558797268
"S01005532",793,958,165,0.17223382045929,0.151034715689918
"S01005533",728,822,94,0.114355231143552,0.296890032823838
"S01005534",589,719,130,0.180806675938804,0.136101854869199
"S01005535",779,901,122,0.135405105438402,0.23341387411768
"S01005536",875,999,124,0.124124124124124,0.26572085914741
"S01005537",678,872,194,0.222477064220183,0.0807480585667165
"S01005538",831,955,124,0.129842931937173,0.248872277408243
"S01005539",825,979,154,0.157303370786517,0.180597846545836
"S01005540",730,855,125,0.146198830409357,0.205857860084172
"S01005541",622,730,108,0.147945205479452,0.201685764514238
"S01005542",751,825,74,0.0896969696969697,0.390714820007023
"S01005543",711,868,157,0.180875576036866,0.135987426657044
"S01005544",677,754,77,0.102122015915119,0.340543996271528
"S01005545",769,931,162,0.174006444683136,0.147831365416652
"S01005546",579,771,192,0.249027237354086,0.0570481882788368
"S01005547",617,764,147,0.192408376963351,0.118009794631288
